City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
110,cape town,-33.9258,18.4232,59.38,88,75,19.57,ZA,1686521356
111,bambanglipuro,-7.95,110.2833,74.46,93,70,3.94,ID,1686521356
112,launceston,-41.45,147.1667,50.14,94,75,5.75,AU,1686521357
113,mahebourg,-20.4081,57.7,73.26,81,54,9.24,MU,1686521357
114,ketchikan,55.3422,-131.6461,61.09,59,100,2.3,US,1686521357
115,miasskoye,55.2784,61.8905,45.86,70,76,7.56,RU,1686521358
116,muroto,33.2833,134.15,70.65,98,100,7.31,JP,1686521358
117,mandalgovi,45.7625,106.2708,60.57,48,84,8.52,MN,1686521358
118,bairiki,1.3292,172.9752,86.0,74,75,4.61,KI,1686521358
119,klaksvik,62.2266,-6.589,49.12,65,66,8.1,FO,1686521359
120,san luis,-33.295,-66.3356,42.84,36,1,3.65,AR,1686521359
121,batagay,67.6333,134.6333,68.05,58,98,13.22,RU,1686521360
122,paita,-5.0892,-81.1144,76.59,76,31,15.61,PE,1686521360
123,gandorhun,7.5,-11.8333,74.73,95,100,2.98,SL,1686521360
124,iglesias,39.3114,8.535,71.78,93,98,3.42,IT,1686521360
125,jalu,29.0331,21.5482,84.85,32,1,10.33,LY,1686521361
126,uvelskiy,54.4446,61.3574,44.51,61,65,7.54,RU,1686521361
127,westerland,54.9079,8.3033,59.02,72,56,14.97,DE,1686521361
128,kollam,8.8833,76.6,79.81,85,99,6.4,IN,1686521362
129,umea,63.8284,20.2597,49.91,81,99,4.61,SE,1686521362
130,sault sainte marie,46.5168,-84.3333,59.29,58,100,5.75,CA,1686521362
131,sitka,57.0531,-135.33,53.49,82,100,10.36,US,1686521354
132,pevek,69.7008,170.3133,34.34,87,93,9.46,RU,1686521363
133,bada,51.392,109.8717,61.77,47,81,3.38,RU,1686521311
134,deputatskiy,69.3,139.9,57.83,72,99,5.88,RU,1686521363
135,qasigiannguit,68.8193,-51.1922,37.65,100,100,3.24,GL,1686521364
136,ust-nera,64.5667,143.2,65.44,52,100,9.71,RU,1686521334
137,souillac,-20.5167,57.5167,73.02,84,59,8.93,MU,1686521364
138,baykit,61.67,96.37,42.4,82,10,1.88,RU,1686521365
139,bluff,-46.6,168.3333,50.52,74,87,13.42,NZ,1686521365
140,loreto,22.2667,-101.9667,91.89,11,9,6.15,MX,1686521365
141,amahai,-3.3333,128.9167,80.01,90,100,5.53,ID,1686521366
142,pathein,16.7833,94.7333,80.6,79,91,10.42,MM,1686521366
143,faanui,-16.4833,-151.75,80.33,63,37,15.08,PF,1686521366
144,opuwo,-18.0607,13.84,60.22,42,4,6.31,NA,1686521367
145,airai,-8.9266,125.4092,54.14,60,68,3.8,TL,1686521367
146,codrington,-38.2667,141.9667,50.86,72,96,13.71,AU,1686521367
147,cervo,43.6702,-7.4101,63.97,89,96,3.47,ES,1686521368
148,seddon,-37.8068,144.8916,52.75,75,0,11.5,AU,1686521368
149,saint-louis,16.3333,-15.0,101.5,13,98,12.44,SN,1686521368
150,narsaq,60.9167,-46.05,62.82,61,4,5.01,GL,1686521368
151,santa luzia,-19.7697,-43.8514,74.3,51,14,3.65,BR,1686521291
152,haines junction,60.7522,-137.5108,59.56,36,100,12.35,CA,1686521369
153,sungaipenuh,-2.0833,101.3833,63.9,97,44,2.13,ID,1686521369
154,san cristobal,7.7669,-72.225,82.58,65,59,4.65,VE,1686521369
155,krasnokamensk,50.0979,118.0369,64.24,59,13,3.27,RU,1686521370
156,broome,42.2506,-75.833,84.02,38,20,5.99,US,1686521370
157,buzau,45.15,26.8333,63.1,81,29,14.56,RO,1686521337
158,lorengau,-2.0226,147.2712,83.28,79,30,6.87,PG,1686521370
159,beringovskiy,63.05,179.3167,40.57,91,100,8.28,RU,1686521370
160,torrijos,39.9819,-4.2835,70.2,49,38,6.38,ES,1686521371
161,emerald,-23.5333,148.1667,55.35,64,43,5.77,AU,1686521371
162,ishigaki,24.3448,124.1572,80.46,84,80,7.7,JP,1686521371
163,conceicao do araguaia,-8.2578,-49.2647,81.72,56,62,1.57,BR,1686521371
164,westport,41.1415,-73.3579,80.65,63,0,6.91,US,1686521350
165,taber,49.8167,-112.1518,78.66,37,7,8.61,CA,1686521372
166,chimbote,-9.0853,-78.5783,72.93,76,25,11.7,PE,1686521372
167,burla,21.5,83.8667,85.57,35,76,2.01,IN,1686521373
168,camacha,33.0833,-16.3333,67.42,83,40,12.66,PT,1686521373
169,cidreira,-30.1811,-50.2056,54.73,74,64,11.56,BR,1686521374
170,shiogama,38.3167,141.0333,65.3,90,100,2.93,JP,1686521374
171,cap malheureux,-19.9842,57.6142,73.47,79,14,13.04,MU,1686521374
172,waingapu,-9.6567,120.2641,76.21,89,100,12.12,ID,1686521374
173,quatre cocos,-20.2078,57.7625,73.09,83,23,8.48,MU,1686521375
174,north bend,43.4065,-124.2243,72.25,88,100,27.63,US,1686521111
175,vestmannaeyjar,63.4427,-20.2734,46.9,80,45,9.06,IS,1686521375
176,usoke,-5.1667,32.35,65.75,56,41,1.28,TZ,1686521375
177,tarko-sale,64.9225,77.785,46.36,80,94,12.24,RU,1686521298
178,severo-kurilsk,50.6789,156.125,47.53,66,100,8.03,RU,1686521376
179,sao joao da barra,-21.6403,-41.0511,71.69,89,1,12.66,BR,1686521376
180,meridian,43.6121,-116.3915,83.95,40,0,5.75,US,1686521115
181,srednekolymsk,67.45,153.6833,68.41,41,98,11.21,RU,1686521377
182,margate,51.3813,1.3862,64.31,83,39,1.99,GB,1686521378
183,lagoa,39.05,-27.9833,64.63,81,82,14.2,PT,1686521379
184,leszno,51.8403,16.5749,55.62,69,0,8.57,PL,1686521213
185,mgandu,-5.95,34.1333,60.8,64,81,7.31,TZ,1686521379
186,rawson,-43.3002,-65.1023,45.14,57,36,12.06,AR,1686521380
187,goderich,43.7501,-81.7165,56.91,95,100,7.34,CA,1686521363
